promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
73637,"Terrible scenes of massacres, bombings, and the like are displayed almost daily.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
107010,The first moral is that children are never safer than when staring at a computer screen.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
44411,"Normally, these discussions are kept secret.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
37560,Grisham is content with the simple and compelling observation that as a society we fail to treat the homeless with the dignity they deserve.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
32416,If he doesn't he could end up like Knight.,dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
25725,"It always hurts to be constrained, but sometimes it's worth it if your neighbors are constrained too.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
110086,"I will involve them in after-school programs, maternity group homes, prison fellowships, and drug treatment programs.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
28893,"Moyers was an aide to the most political and confrontational of presidents, but he is the world champion of consensus, the patron saint in the church of Deborah Tannen.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
144339,"It runs several new pictures of Lewinsky, including two that are embarrassingly revealing.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
109676,"The spot is aimed at the woman, the secondary consumer of condoms, reminding her that an alternative to no is wait a minute, followed by a quick dip into her nightstand drawer for a rubber.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
64905,"By reputation, Baldwins play the field, sleeping around Hollywood, then settling down with a beautiful woman.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
35657,There's a returning kids-on-milk-cartons sense of hysteria to the whole crusade.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
73598,"Newsweek notes that while the Dalai Lama promotes religious understanding and meditation, he opposes abortion, contraception, and homosexual acts.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
